temp,time_of_day,weather,weekend,traffic_volume,traffic_volume_category
warm,afternoon,clear,0,6596,very_high_volume
warm,afternoon,clear,0,6077,very_high_volume
warm,evening,clear,0,4663,high_volume
warm,evening,clear,0,3558,high_volume
warm,evening,clear,0,3048,medium_volume
warm,evening,clear,0,2641,medium_volume
warm,evening,clear,0,1891,medium_volume
warm,evening,clear,0,1158,low_volume
mild,night,mist,0,638,low_volume
mild,night,other,0,424,low_volume
mild,night,other,0,346,low_volume
mild,night,mist,0,432,low_volume
mild,night,other,0,432,low_volume
mild,night,mist,0,965,low_volume
mild,night,other,0,965,low_volume
mild,night,mist,0,3172,medium_volume
mild,morning,mist,0,5627,very_high_volume
mild,morning,mist,0,6886,very_high_volume
mild,morning,clear,0,6204,very_high_volume
mild,morning,clouds,0,5157,very_high_volume
warm,morning,clear,0,4808,high_volume
warm,morning,clouds,0,5117,very_high_volume
warm,afternoon,clear,0,5348,very_high_volume
warm,afternoon,clouds,0,5312,very_high_volume
warm,afternoon,clear,0,5520,very_high_volume
warm,afternoon,clouds,0,6027,very_high_volume
warm,afternoon,clouds,0,6794,very_high_volume
warm,afternoon,other,0,6538,very_high_volume
warm,evening,clear,0,4940,very_high_volume
warm,evening,clouds,0,3694,high_volume
warm,evening,clear,0,3288,medium_volume
warm,evening,clear,0,2811,medium_volume
mild,evening,clear,0,2027,medium_volume
mild,evening,clear,0,1270,medium_volume
mild,night,mist,0,655,low_volume
mild,night,mist,0,478,low_volume
mild,night,mist,0,359,low_volume
mild,night,other,0,401,low_volume
mild,night,mist,0,401,low_volume
mild,night,mist,0,979,low_volume
mild,night,other,0,979,low_volume
mild,night,mist,0,3177,medium_volume
mild,night,other,0,3177,medium_volume
mild,morning,mist,0,5785,very_high_volume
mild,morning,other,0,5785,very_high_volume
mild,morning,other,0,6386,very_high_volume
mild,morning,mist,0,6386,very_high_volume
mild,morning,clear,0,6318,very_high_volume
warm,morning,clear,0,5311,very_high_volume
warm,morning,clouds,0,5087,very_high_volume
warm,morning,clear,0,5521,very_high_volume
warm,afternoon,clear,0,5528,very_high_volume
warm,afternoon,clouds,0,5312,very_high_volume
warm,afternoon,clouds,0,5869,very_high_volume
warm,afternoon,clouds,0,6025,very_high_volume
warm,afternoon,clouds,0,6688,very_high_volume
warm,afternoon,clouds,0,6254,very_high_volume
warm,evening,clouds,0,4970,very_high_volume
warm,evening,clouds,0,3783,high_volume
warm,evening,clouds,0,3255,medium_volume
warm,evening,clear,0,2961,medium_volume
warm,evening,clear,0,2205,medium_volume
warm,evening,clouds,0,1362,medium_volume
mild,night,clear,0,725,low_volume
mild,night,mist,0,471,low_volume
mild,night,clear,0,381,low_volume
mild,night,mist,0,424,low_volume
warm,afternoon,clear,0,5824,very_high_volume
warm,afternoon,clouds,0,6171,very_high_volume
warm,afternoon,clear,0,6731,very_high_volume
warm,afternoon,clear,0,6278,very_high_volume
warm,evening,clouds,0,5121,very_high_volume
warm,evening,clear,0,3826,high_volume
warm,evening,clouds,0,3441,high_volume
warm,evening,clear,0,3274,medium_volume
warm,evening,clear,0,2479,medium_volume
warm,evening,clouds,0,1491,medium_volume
warm,night,clouds,0,848,low_volume
mild,night,clear,0,516,low_volume
mild,evening,rain,0,2886,medium_volume
warm,evening,clear,0,4380,high_volume
mild,evening,clear,0,3095,medium_volume
mild,evening,clear,0,3299,medium_volume
warm,evening,clouds,1,3040,medium_volume
warm,evening,clouds,1,2051,medium_volume
warm,evening,rain,1,2909,medium_volume
warm,evening,clear,0,4681,high_volume
warm,evening,rain,1,4045,high_volume
warm,night,clouds,0,742,low_volume
warm,evening,clouds,0,4415,high_volume
mild,night,clear,0,923,low_volume
mild,morning,clear,0,5834,very_high_volume
mild,morning,clear,0,5401,very_high_volume
mild,morning,clear,0,5097,very_high_volume
warm,morning,clouds,0,4723,high_volume
warm,morning,clouds,0,4947,very_high_volume
warm,afternoon,clouds,0,5000,very_high_volume
warm,afternoon,clouds,0,5247,very_high_volume
warm,afternoon,clouds,0,5830,very_high_volume
warm,afternoon,clouds,0,6393,very_high_volume
warm,evening,rain,0,4658,high_volume
warm,evening,rain,0,3378,medium_volume
warm,evening,rain,0,3028,medium_volume
mild,evening,rain,0,2929,medium_volume
mild,evening,rain,0,2119,medium_volume
mild,evening,rain,0,1205,medium_volume
mild,night,rain,0,762,low_volume
mild,night,rain,0,334,low_volume
mild,night,rain,0,352,low_volume
warm,afternoon,clear,0,5116,very_high_volume
warm,afternoon,clouds,0,5264,very_high_volume
warm,afternoon,clouds,0,6122,very_high_volume
warm,afternoon,clouds,0,6277,very_high_volume
warm,afternoon,clouds,0,5996,very_high_volume
warm,evening,clear,0,3843,high_volume
warm,evening,clear,0,3207,medium_volume
warm,evening,clear,0,3189,medium_volume
warm,evening,clear,0,2469,medium_volume
mild,evening,clear,0,1507,medium_volume
mild,night,clear,0,865,low_volume
mild,night,clear,0,495,low_volume
mild,night,clear,0,384,low_volume
mild,night,clear,0,866,low_volume
mild,night,clear,0,2735,medium_volume
mild,morning,clear,0,5588,very_high_volume
mild,morning,clear,0,5031,very_high_volume
warm,morning,clear,0,4428,high_volume
warm,morning,other,0,4501,high_volume
warm,afternoon,clear,0,4313,high_volume
warm,afternoon,clear,0,5118,very_high_volume
warm,afternoon,clear,0,5833,very_high_volume
warm,afternoon,clouds,0,6002,very_high_volume
warm,afternoon,rain,0,5319,very_high_volume
warm,afternoon,other,0,5319,very_high_volume
warm,evening,rain,0,4416,high_volume
warm,evening,other,0,4416,high_volume
warm,evening,rain,0,3612,high_volume
warm,evening,other,0,3612,high_volume
warm,evening,rain,0,3125,medium_volume
warm,evening,other,0,3441,high_volume
mild,evening,rain,0,3038,medium_volume
mild,evening,clear,0,2102,medium_volume
mild,night,clear,1,1468,medium_volume
mild,night,clear,1,829,low_volume
mild,night,clear,1,672,low_volume
mild,night,rain,1,452,low_volume
mild,night,mist,1,452,low_volume
mild,night,mist,1,513,low_volume
mild,night,mist,1,847,low_volume
mild,morning,mist,1,1371,medium_volume
mild,morning,mist,1,2048,medium_volume
mild,morning,other,1,2048,medium_volume
mild,morning,clear,1,2700,medium_volume
warm,morning,clear,1,3481,high_volume
warm,morning,clear,1,3907,high_volume
warm,morning,clear,1,3978,high_volume
warm,afternoon,clear,1,4395,high_volume
warm,afternoon,clear,1,4147,high_volume
warm,afternoon,clear,1,4233,high_volume
warm,afternoon,clouds,1,4286,high_volume
warm,afternoon,clear,1,3975,high_volume
warm,afternoon,clear,1,4043,high_volume
warm,evening,clear,1,3700,high_volume
warm,evening,clear,1,3590,high_volume
warm,evening,clear,1,3421,high_volume
warm,evening,clear,1,3348,medium_volume
warm,evening,rain,1,2441,medium_volume
warm,evening,other,1,2441,medium_volume
mild,night,rain,1,1447,medium_volume
mild,night,other,1,1447,medium_volume
mild,night,rain,1,816,low_volume
mild,night,other,1,816,low_volume
mild,night,rain,1,626,low_volume
mild,night,other,1,626,low_volume
mild,night,other,1,345,low_volume
mild,night,rain,1,345,low_volume
mild,night,rain,1,330,low_volume
mild,night,other,1,330,low_volume
mild,night,rain,1,489,low_volume
mild,night,other,1,489,low_volume
mild,morning,rain,1,843,low_volume
mild,morning,other,1,1142,low_volume
mild,morning,clouds,1,1906,medium_volume
warm,morning,clouds,1,3036,medium_volume
warm,morning,clouds,1,3749,high_volume
warm,morning,clouds,1,3806,high_volume
warm,afternoon,clear,1,4071,high_volume
warm,afternoon,clouds,1,4226,high_volume
warm,afternoon,clouds,1,4571,high_volume
warm,afternoon,rain,1,4399,high_volume
warm,afternoon,other,1,4399,high_volume
warm,afternoon,rain,1,4317,high_volume
warm,afternoon,other,1,4317,high_volume
warm,afternoon,mist,1,4317,high_volume
warm,afternoon,rain,1,4049,high_volume
warm,evening,rain,1,3616,high_volume
warm,evening,clouds,1,3419,high_volume
warm,evening,clouds,1,2973,medium_volume
warm,evening,clear,1,2422,medium_volume
mild,evening,clouds,1,2020,medium_volume
mild,evening,clouds,1,1247,medium_volume
mild,night,mist,0,678,low_volume
mild,night,mist,0,398,low_volume
mild,night,mist,0,330,low_volume
mild,night,other,0,330,low_volume
mild,night,mist,0,326,low_volume
mild,night,other,0,326,low_volume
mild,night,other,0,894,low_volume
mild,night,mist,0,894,low_volume
mild,night,other,0,2811,medium_volume
mild,night,mist,0,2811,medium_volume
mild,morning,other,0,5700,very_high_volume
mild,morning,mist,0,5700,very_high_volume
mild,morning,rain,0,5889,very_high_volume
mild,morning,other,0,5889,very_high_volume
mild,morning,mist,0,5889,very_high_volume
warm,morning,rain,0,5334,very_high_volume
warm,morning,mist,0,5334,very_high_volume
warm,morning,other,0,5334,very_high_volume
warm,morning,rain,0,4634,high_volume
warm,morning,clear,0,4439,high_volume
warm,morning,clear,0,4555,high_volume
warm,afternoon,clear,0,4881,high_volume
warm,afternoon,clouds,0,4994,very_high_volume
warm,afternoon,clear,0,5709,very_high_volume
warm,afternoon,clear,0,5866,very_high_volume
warm,afternoon,rain,0,6495,very_high_volume
warm,afternoon,other,0,6495,very_high_volume
warm,evening,other,0,4579,high_volume
warm,evening,rain,0,3201,medium_volume
warm,evening,other,0,3201,medium_volume
warm,evening,other,0,3201,medium_volume
warm,evening,rain,0,2527,medium_volume
warm,evening,other,0,2527,medium_volume
mild,evening,rain,0,2251,medium_volume
mild,evening,mist,0,2251,medium_volume
mild,evening,other,0,2251,medium_volume
mild,evening,mist,0,1680,medium_volume
mild,evening,rain,0,1105,low_volume
mild,evening,mist,0,1105,low_volume
mild,night,mist,0,673,low_volume
mild,night,other,0,673,low_volume
mild,night,mist,0,327,low_volume
mild,night,mist,0,414,low_volume
mild,night,rain,0,911,low_volume
mild,night,mist,0,911,low_volume
mild,night,other,0,2947,medium_volume
mild,night,mist,0,2947,medium_volume
mild,morning,mist,0,5859,very_high_volume
mild,morning,rain,0,6063,very_high_volume
mild,morning,mist,0,6063,very_high_volume
mild,morning,other,0,6063,very_high_volume
mild,morning,mist,0,5354,very_high_volume
mild,morning,other,0,5354,very_high_volume
mild,morning,other,0,4346,high_volume
warm,morning,other,0,4290,high_volume
warm,morning,clouds,0,4475,high_volume
warm,afternoon,clouds,0,4558,high_volume
warm,afternoon,clear,0,4508,high_volume
warm,afternoon,clear,0,5204,very_high_volume
warm,afternoon,clear,0,5457,very_high_volume
warm,afternoon,clear,0,6383,very_high_volume
warm,afternoon,clear,0,6109,very_high_volume
mild,evening,clear,0,2020,medium_volume
mild,evening,clear,0,1251,medium_volume
mild,night,clear,0,737,low_volume
mild,night,clear,0,444,low_volume
mild,night,clear,0,347,low_volume
mild,night,rain,0,356,low_volume
mild,night,clear,0,936,low_volume
mild,night,clear,0,2886,medium_volume
mild,morning,clear,0,5741,very_high_volume
mild,morning,clouds,0,6261,very_high_volume
mild,morning,clouds,0,4409,high_volume
mild,morning,clouds,0,4273,high_volume
mild,morning,clouds,0,4469,high_volume
mild,afternoon,clear,0,4625,high_volume
mild,afternoon,clear,0,4462,high_volume
warm,afternoon,clear,0,4996,very_high_volume
warm,afternoon,clear,0,5623,very_high_volume
warm,afternoon,clear,0,6210,very_high_volume
warm,afternoon,clear,0,5969,very_high_volume
warm,evening,clear,0,4604,high_volume
warm,evening,clear,0,3649,high_volume
warm,evening,clear,0,3144,medium_volume
mild,evening,clear,0,2788,medium_volume
mild,evening,clear,0,2356,medium_volume
mild,evening,clear,0,2820,medium_volume
mild,night,clear,0,1265,medium_volume
mild,night,clear,0,566,low_volume
mild,night,clear,0,373,low_volume
mild,night,clear,0,356,low_volume
mild,night,mist,0,801,low_volume
mild,night,mist,0,2696,medium_volume
mild,morning,mist,0,5400,very_high_volume
mild,morning,clear,0,5933,very_high_volume
mild,morning,clear,0,4987,very_high_volume
mild,morning,clear,0,4419,high_volume
warm,morning,clear,0,4258,high_volume
warm,morning,clear,0,4816,high_volume
warm,afternoon,clear,0,5254,very_high_volume
warm,afternoon,clouds,0,5201,very_high_volume
warm,afternoon,clouds,0,5601,very_high_volume
warm,afternoon,clouds,0,5707,very_high_volume
warm,afternoon,clear,0,5768,very_high_volume
warm,afternoon,clear,0,4975,very_high_volume
warm,evening,clear,0,3971,high_volume
warm,evening,clear,0,3532,high_volume
warm,evening,clear,0,2977,medium_volume
warm,evening,clear,0,2997,medium_volume
mild,evening,clear,0,2525,medium_volume
mild,evening,clear,0,1657,medium_volume
mild,night,clear,0,959,low_volume
mild,night,clear,0,615,low_volume
mild,night,mist,0,456,low_volume
mild,night,mist,0,359,low_volume
mild,night,clear,0,464,low_volume
mild,night,clear,0,961,low_volume
mild,morning,mist,0,1939,medium_volume
mild,morning,clear,0,2368,medium_volume
mild,morning,clear,0,2523,medium_volume
mild,morning,clear,0,3227,medium_volume
warm,morning,clear,0,3721,high_volume
warm,morning,clear,0,4034,high_volume
warm,afternoon,clear,0,4273,high_volume
warm,afternoon,clear,0,4380,high_volume
warm,afternoon,clear,0,4265,high_volume
warm,afternoon,clear,0,4339,high_volume
warm,afternoon,clear,0,4289,high_volume
warm,afternoon,clear,0,3526,high_volume
warm,evening,other,0,3762,high_volume
warm,evening,other,0,3263,medium_volume
warm,evening,clear,0,2756,medium_volume
warm,evening,mist,0,2740,medium_volume
warm,evening,mist,0,3094,medium_volume
warm,evening,mist,0,2053,medium_volume
mild,night,other,1,1512,medium_volume
mild,night,other,1,851,low_volume
mild,night,mist,1,851,low_volume
mild,night,other,1,735,low_volume
mild,night,mist,1,735,low_volume
mild,night,other,1,735,low_volume
mild,night,other,1,341,low_volume
mild,night,mist,1,341,low_volume
mild,night,other,1,341,low_volume
mild,night,other,1,387,low_volume
mild,night,mist,1,387,low_volume
mild,night,other,1,387,low_volume
mild,night,other,1,736,low_volume
mild,night,mist,1,736,low_volume
mild,night,other,1,736,low_volume
mild,morning,mist,1,971,low_volume
mild,morning,other,1,971,low_volume
mild,morning,other,1,1403,medium_volume
mild,morning,mist,1,1403,medium_volume
mild,morning,other,1,1613,medium_volume
mild,morning,mist,1,1613,medium_volume
warm,morning,other,1,2322,medium_volume
warm,morning,mist,1,2322,medium_volume
warm,morning,other,1,2772,medium_volume
warm,morning,other,1,3011,medium_volume
warm,afternoon,other,1,3156,medium_volume
warm,afternoon,other,1,3267,medium_volume
warm,afternoon,other,1,3198,medium_volume
warm,afternoon,other,1,3080,medium_volume
warm,afternoon,other,1,2795,medium_volume
warm,afternoon,other,1,2809,medium_volume
warm,evening,other,1,2792,medium_volume
warm,evening,other,1,2621,medium_volume
warm,evening,other,1,2598,medium_volume
warm,evening,other,1,2471,medium_volume
warm,evening,other,1,2466,medium_volume
warm,evening,mist,1,2466,medium_volume
warm,evening,other,1,3493,high_volume
warm,evening,mist,1,3493,high_volume
warm,night,other,1,1710,medium_volume
warm,night,mist,1,1710,medium_volume
warm,night,mist,1,838,low_volume
warm,night,clear,1,656,low_volume
mild,night,rain,1,338,low_volume
mild,night,other,1,338,low_volume
mild,night,clear,1,293,low_volume
mild,night,clear,1,451,low_volume
mild,morning,clear,1,798,low_volume
mild,morning,clear,1,1099,low_volume
warm,morning,clouds,1,1482,medium_volume
warm,morning,clouds,1,2257,medium_volume
warm,morning,clear,1,2710,medium_volume
warm,morning,clear,1,3295,medium_volume
warm,afternoon,clear,1,3874,high_volume
warm,afternoon,clear,1,4057,high_volume
warm,afternoon,clear,1,4009,high_volume
warm,afternoon,clear,1,3846,high_volume
hot,afternoon,clear,1,3677,high_volume
hot,afternoon,clouds,1,3688,high_volume
warm,evening,clouds,1,3740,high_volume
warm,evening,clear,1,3488,high_volume
warm,evening,clear,1,3677,high_volume
warm,evening,clear,1,2992,medium_volume
warm,evening,clear,1,2278,medium_volume
warm,evening,other,1,1310,medium_volume
warm,night,other,0,729,low_volume
warm,night,rain,0,398,low_volume
warm,night,other,0,398,low_volume
warm,night,mist,0,398,low_volume
warm,night,rain,0,319,low_volume
warm,night,other,0,319,low_volume
warm,night,mist,0,319,low_volume
warm,night,rain,0,346,low_volume
warm,night,other,0,346,low_volume
warm,night,mist,0,346,low_volume
warm,night,rain,0,760,low_volume
warm,night,other,0,760,low_volume
warm,night,mist,0,760,low_volume
warm,night,rain,0,2499,medium_volume
warm,night,mist,0,2499,medium_volume
warm,night,other,0,2499,medium_volume
warm,morning,rain,0,4487,high_volume
warm,morning,mist,0,4487,high_volume
warm,morning,rain,0,5199,very_high_volume
warm,morning,mist,0,5199,very_high_volume
warm,morning,other,0,5199,very_high_volume
warm,morning,rain,0,4911,high_volume
warm,morning,mist,0,4911,high_volume
warm,morning,other,0,4911,high_volume
warm,morning,rain,0,4173,high_volume
warm,morning,mist,0,4173,high_volume
warm,morning,other,0,4173,high_volume
warm,morning,rain,0,3821,high_volume
warm,morning,mist,0,3821,high_volume
warm,morning,rain,0,3998,high_volume
warm,morning,mist,0,3998,high_volume
warm,morning,other,0,3998,high_volume
warm,afternoon,rain,0,4385,high_volume
warm,afternoon,mist,0,4385,high_volume
warm,afternoon,other,0,4385,high_volume
mild,afternoon,rain,0,4307,high_volume
mild,afternoon,mist,0,4307,high_volume
mild,afternoon,other,0,4307,high_volume
mild,afternoon,other,0,4307,high_volume
mild,afternoon,other,0,4307,high_volume
mild,afternoon,rain,0,4888,high_volume
mild,afternoon,mist,0,4888,high_volume
mild,afternoon,other,0,4888,high_volume
mild,afternoon,other,0,4888,high_volume
mild,afternoon,other,0,4888,high_volume
warm,afternoon,rain,0,5205,very_high_volume
warm,afternoon,other,0,5205,very_high_volume
warm,afternoon,other,0,5205,very_high_volume
warm,afternoon,mist,0,5205,very_high_volume
warm,afternoon,rain,0,6006,very_high_volume
warm,afternoon,other,0,6006,very_high_volume
warm,afternoon,other,0,6006,very_high_volume
